sea_state_id,hs_m,tp_s,heading_deg,metric,mean,standard_deviation,p50,p95,p99,maximum
Hs1_Tp10,1.0,10.0,30.0,platform.max_tilt_rate_deg_s,0.61606726396245,0.07116757047411601,0.6118855821496655,0.7570116368222641,0.780581420787347,0.8116430554616635
Hs1_Tp10,1.0,10.0,60.0,landing_center.max_abs_vertical_velocity_m_s,0.32254973499952233,0.0372546417526976,0.32238637494817735,0.389049298303433,0.41200484723182407,0.4162377914113701
Hs1_Tp10,1.0,10.0,60.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.39827292848408674,0.04695562380411574,0.3934853257364339,0.48783124923184507,0.5077583725800312,0.5263512729393932
Hs1_Tp10,1.0,10.0,60.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.31896027779102415,0.03465495016305901,0.3162166217094624,0.3743827399388395,0.41175694919557015,0.4252204593199682
Hs1_Tp10,1.0,10.0,60.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.3437951889928312,0.04128075214161357,0.34140300541940927,0.4157482679359104,0.42641290383194663,0.4512989623571059
Hs1_Tp10,1.0,10.0,60.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.3845997640302495,0.04258251766290643,0.38150314696366827,0.4666076944900626,0.5011130366200515,0.5110421866625408
Hs1_Tp10,1.0,10.0,60.0,four_feet.max_vertical_span_m,0.657235858047919,0.0748573364224379,0.6450502193430903,0.8221744295123846,0.8576515382102781,0.8862352722727362
Hs1_Tp10,1.0,10.0,60.0,four_feet.max_vertical_velocity_span_m_s,0.44194566945698893,0.050693197593695845,0.4298433596037956,0.5577657409171668,0.5912700239637199,0.5944922702522433
Hs1_Tp10,1.0,10.0,60.0,platform.max_tilt_deg,1.5478771292455478,0.17672860796503262,1.509837745185199,1.9457589645812263,2.035763028388893,2.101732901777529
Hs1_Tp10,1.0,10.0,60.0,platform.max_tilt_rate_deg_s,1.0440929631360287,0.12029983482995538,1.0192202333448133,1.3167117894114184,1.4094402073107686,1.4114662550935728
Hs1_Tp10,1.0,10.0,90.0,landing_center.max_abs_vertical_velocity_m_s,0.41551707084924044,0.04677425586412982,0.41282169564347004,0.5015391286140857,0.534470102995898,0.5510948437539881
Hs1_Tp10,1.0,10.0,90.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.5062807448136118,0.060902570819948806,0.4930869522460832,0.6237030095023768,0.6590700335308479,0.6988954103295916
Hs1_Tp10,1.0,10.0,90.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.4895917209307762,0.05438264951868223,0.4849141927133309,0.5916411651054644,0.6303467178424064,0.6804379276432169
Hs1_Tp10,1.0,10.0,90.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.506280744813613,0.06090257081994896,0.49308695224608434,0.6237030095023781,0.6590700335308493,0.698895410329593
Hs1_Tp10,1.0,10.0,90.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.4895917209307767,0.05438264951868229,0.48491419271333136,0.5916411651054649,0.6303467178424073,0.6804379276432176
Hs1_Tp10,1.0,10.0,90.0,four_feet.max_vertical_span_m,0.7677549092439464,0.08764184785333815,0.7613700860180144,0.9265743678544031,1.0251023762725204,1.0263522565370946
Hs1_Tp10,1.0,10.0,90.0,four_feet.max_vertical_velocity_span_m_s,0.5464050771596635,0.06026606250788753,0.5349448490182073,0.6547879621328604,0.7152168943274649,0.7162320162282318
Hs1_Tp10,1.0,10.0,90.0,platform.max_tilt_deg,2.4438397777848677,0.2789726661513312,2.4235162542413677,2.9493778157255246,3.263002207180388,3.2669806996279855
Hs1_Tp10,1.0,10.0,90.0,platform.max_tilt_rate_deg_s,1.7392613792093758,0.19183283497630857,1.702782340055904,2.0842548170102657,2.276606082300993,2.2798373156679514
Hs1_Tp10,1.0,10.0,120.0,landing_center.max_abs_vertical_velocity_m_s,0.32254973499952233,0.0372546417526976,0.32238637494817735,0.389049298303433,0.41200484723182407,0.4162377914113701
Hs1_Tp10,1.0,10.0,120.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.3437951889928312,0.04128075214161356,0.34140300541940916,0.4157482679359104,0.42641290383194647,0.45129896235710587
Hs1_Tp10,1.0,10.0,120.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.38459976403024954,0.04258251766290644,0.38150314696366827,0.4666076944900626,0.5011130366200515,0.511042186662541
Hs1_Tp10,1.0,10.0,120.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.39827292848408674,0.04695562380411575,0.3934853257364338,0.48783124923184507,0.5077583725800312,0.5263512729393932
Hs1_Tp10,1.0,10.0,120.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.3189602777910242,0.034654950163059015,0.3162166217094624,0.3743827399388395,0.41175694919557027,0.4252204593199682
Hs1_Tp10,1.0,10.0,120.0,four_feet.max_vertical_span_m,0.657235858047919,0.07485733642243789,0.6450502193430903,0.8221744295123844,0.857651538210278,0.886235272272736
Hs1_Tp10,1.0,10.0,120.0,four_feet.max_vertical_velocity_span_m_s,0.44194566945698904,0.05069319759369584,0.42984335960379566,0.5577657409171667,0.59127002396372,0.5944922702522433
Hs1_Tp10,1.0,10.0,120.0,platform.max_tilt_deg,1.5478771292455478,0.1767286079650326,1.509837745185199,1.9457589645812263,2.035763028388893,2.1017329017775284
Hs1_Tp10,1.0,10.0,120.0,platform.max_tilt_rate_deg_s,1.0440929631360287,0.12029983482995536,1.0192202333448133,1.3167117894114184,1.4094402073107686,1.4114662550935726
Hs1_Tp10,1.0,10.0,150.0,landing_center.max_abs_vertical_velocity_m_s,0.18992455471004935,0.0220883914643622,0.18652553656197476,0.22555254000767044,0.22804288200812708,0.26512638141819955
Hs1_Tp10,1.0,10.0,150.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.2202061139948033,0.024582588647428665,0.21782934143078,0.26184878973743614,0.27389834786234135,0.2840365786712979
Hs1_Tp10,1.0,10.0,150.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.24133228588989605,0.028197495148245568,0.23896642707934235,0.2899112856215749,0.30542374253368215,0.311548518725232
Hs1_Tp10,1.0,10.0,150.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.2115574932700007,0.025008983427283537,0.20834121600071126,0.2534677627320567,0.25938248848316886,0.2911559192459368
Hs1_Tp10,1.0,10.0,150.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.1817530387332591,0.021264236969967244,0.17945678452974306,0.2195947429470839,0.23729262038436422,0.2652492226872827
Hs1_Tp10,1.0,10.0,150.0,four_feet.max_vertical_span_m,0.39276097107002705,0.04695506183434968,0.3905776263186723,0.4768447890053667,0.49284511545128923,0.5082899155960542
Hs1_Tp10,1.0,10.0,150.0,four_feet.max_vertical_velocity_span_m_s,0.2464977853669387,0.028732384307061785,0.24506327537538267,0.3026517021675117,0.3117355985997047,0.3198441234290229
Hs1_Tp10,1.0,10.0,150.0,platform.max_tilt_deg,0.9769438165938609,0.11482165355240818,0.9763257334631952,1.1746009020194037,1.2437154413098774,1.257550717779711
Hs1_Tp10,1.0,10.0,150.0,platform.max_tilt_rate_deg_s,0.6160672639624503,0.07116757047411602,0.6118855821496654,0.7570116368222642,0.780581420787347,0.8116430554616635
Hs1_Tp10,1.0,10.0,180.0,landing_center.max_abs_vertical_velocity_m_s,0.14854873710672767,0.016787633292612795,0.14562888828880174,0.178954506185021,0.18512817669319315,0.20981792239138963
Hs1_Tp10,1.0,10.0,180.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.19627614354628883,0.02187353567095061,0.19573641942774395,0.23230314811858366,0.24825246005364138,0.2510876425403963
Hs1_Tp10,1.0,10.0,180.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.19627614354628828,0.021873535670950243,0.19573641942774345,0.23230314811858258,0.24825246005364307,0.2510876425403941
Hs1_Tp10,1.0,10.0,180.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.14627270284289795,0.017146512923694027,0.1439352670551433,0.17533379395308593,0.1907015658366222,0.2181673131752891
Hs1_Tp10,1.0,10.0,180.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.14627270284289728,0.01714651292369373,0.14393526705514104,0.17533379395308507,0.19070156583662312,0.21816731317528834
Hs1_Tp10,1.0,10.0,180.0,four_feet.max_vertical_span_m,0.28340207903565573,0.0336629619194125,0.2847823790171977,0.3386057827973454,0.35834574309817513,0.36333186924651223
Hs1_Tp10,1.0,10.0,180.0,four_feet.max_vertical_velocity_span_m_s,0.17634385249736526,0.0206555122619235,0.17574610877525454,0.2139800216209219,0.22345030166025304,0.22865372113169502
Hs1_Tp10,1.0,10.0,180.0,platform.max_tilt_deg,0.9020968352208872,0.10715253577177404,0.9064904665211306,1.0778156818339601,1.1406499270002584,1.1565212594679972
Hs1_Tp10,1.0,10.0,180.0,platform.max_tilt_rate_deg_s,0.5613199161764711,0.06574853757160691,0.5594172388149508,0.6811195632776063,0.7112644008920813,0.7278273994892893
Hs2_Tp6,2.0,6.0,0.0,landing_center.max_abs_vertical_velocity_m_s,0.05745324000204837,0.007364180738102833,0.056687607738370074,0.0705994029967213,0.07737072618105131,0.08118945317977641
Hs2_Tp6,2.0,6.0,0.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.03062310830827137,0.0034295955744253937,0.03054869096644347,0.036438160893436836,0.03806276193642951,0.04027619392062936
Hs2_Tp6,2.0,6.0,0.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.030623108308269767,0.0034295955744253087,0.030548690966442846,0.03643816089343497,0.03806276193642764,0.040276193920627756
Hs2_Tp6,2.0,6.0,0.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.08754450756920816,0.011033978157045593,0.08570519867206573,0.10753552481879308,0.11979961036220636,0.12653074512679233
Hs2_Tp6,2.0,6.0,0.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.08754450756920652,0.01103397815704536,0.08570519867206407,0.10753552481878959,0.11979961036220352,0.12653074512679227
Hs2_Tp6,2.0,6.0,0.0,four_feet.max_vertical_span_m,0.07587352681943237,0.008595283489531943,0.0752737936618795,0.09026008170419525,0.09683514099964592,0.11045002671407356
Hs2_Tp6,2.0,6.0,0.0,four_feet.max_vertical_velocity_span_m_s,0.06336762298171209,0.007373501750776452,0.06288196003238233,0.07537562302449947,0.08510791804291817,0.09112521142173924
Hs2_Tp6,2.0,6.0,0.0,platform.max_tilt_deg,0.241512936862558,0.027359637092702685,0.2396039269313478,0.2873067633420178,0.30823582710187936,0.35157335432353365
Hs2_Tp6,2.0,6.0,0.0,platform.max_tilt_rate_deg_s,0.2017054085904552,0.02347058503065571,0.20015949540920963,0.23992805985959656,0.27090691705579684,0.29006055676127607
Hs2_Tp6,2.0,6.0,30.0,landing_center.max_abs_vertical_velocity_m_s,0.055316967913613346,0.00635623674525188,0.05528867767754074,0.06658359989323966,0.0723461219481018,0.07505068204431539
Hs2_Tp6,2.0,6.0,30.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.04313156479578753,0.004929990206929964,0.04229601717346107,0.05229173292474556,0.054961007197711326,0.05533783006294304
Hs2_Tp6,2.0,6.0,30.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.04837086785831694,0.005209505434330556,0.04787775752469439,0.056498511489411325,0.062134710616347406,0.06269611099437052
Hs2_Tp6,2.0,6.0,30.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.08784016548989017,0.010554616102620177,0.08653685476501075,0.11020442227060422,0.11442076483309256,0.12356904986482696
Hs2_Tp6,2.0,6.0,30.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.09484105796793842,0.011551677514223273,0.09381226731704803,0.11282697525147951,0.12715286364424583,0.13636732891671646
Hs2_Tp6,2.0,6.0,30.0,four_feet.max_vertical_span_m,0.11669087523459576,0.014764511270393325,0.11441845165395176,0.14475153825781728,0.15270093024350204,0.17091457909248062
Hs2_Tp6,2.0,6.0,30.0,four_feet.max_vertical_velocity_span_m_s,0.09832303458504926,0.01263043132116153,0.09557383320421536,0.1205162026806661,0.12955901466862954,0.14550748768968075
Hs2_Tp6,2.0,6.0,30.0,platform.max_tilt_deg,0.2862215444294966,0.033697301346379875,0.28123162064882734,0.3516674467489407,0.36798664855176744,0.40565067418916156
Hs2_Tp6,2.0,6.0,30.0,platform.max_tilt_rate_deg_s,0.23507953680541877,0.028191003332521985,0.22953431304002547,0.29115939460741064,0.3050566051076745,0.3398572047360975
Hs2_Tp6,2.0,6.0,60.0,landing_center.max_abs_vertical_velocity_m_s,0.10040951841778556,0.012603664893152023,0.09966888291009512,0.12218137394715942,0.12800289140307702,0.14809351589490047
Hs2_Tp6,2.0,6.0,60.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.12589801167645154,0.014110847976406465,0.12434128202113992,0.15142498950749014,0.1597974185029535,0.17654405429282843
Hs2_Tp6,2.0,6.0,60.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.13681086180162833,0.016057491321986462,0.1345821329144991,0.16846529925362289,0.18265421286927727,0.18323324774091707
Hs2_Tp6,2.0,6.0,60.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.08862032696188772,0.009520137295751175,0.08761497896072007,0.10517914579528696,0.1093751200200018,0.12061147619125381
Hs2_Tp6,2.0,6.0,60.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.19526909557573885,0.024313888301834768,0.1929013286823958,0.23844874350906403,0.2628535853788498,0.281671794342424
Hs2_Tp6,2.0,6.0,60.0,four_feet.max_vertical_span_m,0.3170858160601902,0.039300528408012486,0.3135327293434368,0.3839556971296395,0.42980951452980865,0.45359012705121937
Hs2_Tp6,2.0,6.0,60.0,four_feet.max_vertical_velocity_span_m_s,0.25790245857332517,0.03274104378044615,0.258622831126465,0.30902301971524443,0.3612721982158622,0.3732881587085519
Hs2_Tp6,2.0,6.0,60.0,platform.max_tilt_deg,0.7525308635129824,0.0926791650975049,0.734927380416536,0.8955852959291732,1.0218204153275958,1.0543453547368487
Hs2_Tp6,2.0,6.0,60.0,platform.max_tilt_rate_deg_s,0.6091078849625119,0.07629646603591629,0.6013530413404272,0.7250965709339798,0.8517639416130511,0.8626174842450954
Hs2_Tp6,2.0,6.0,90.0,landing_center.max_abs_vertical_velocity_m_s,0.20535723926605787,0.024128304506197174,0.2020133616518895,0.2507842376433876,0.2717987810942021,0.2899189504904697
Hs2_Tp6,2.0,6.0,90.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.18789541816637625,0.02198535548685626,0.18419465037101468,0.22525480643225235,0.24453958064969758,0.26398316399612315
Hs2_Tp6,2.0,6.0,90.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.434278694005293,0.05485379925201828,0.4255511307325966,0.5425100593358559,0.5769579964832467,0.6118170505414158
Hs2_Tp6,2.0,6.0,90.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.18789541816637595,0.021985355486856234,0.18419465037101446,0.22525480643225212,0.24453958064969716,0.26398316399612226
Hs2_Tp6,2.0,6.0,90.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.43427869400529284,0.05485379925201823,0.4255511307325963,0.5425100593358556,0.5769579964832462,0.6118170505414154
Hs2_Tp6,2.0,6.0,90.0,four_feet.max_vertical_span_m,0.6203710365432191,0.0759179295887551,0.6085782419106556,0.7623346519934513,0.8503224708791649,0.901566641735588
Hs2_Tp6,2.0,6.0,90.0,four_feet.max_vertical_velocity_span_m_s,0.5319194266030024,0.06580878571353584,0.5218915329070141,0.6547029017966407,0.7378894826506349,0.7737905929986952
Hs2_Tp6,2.0,6.0,90.0,platform.max_tilt_deg,1.9747023403379225,0.24165427526705666,1.9371647091651214,2.4265865630999515,2.7066604892506647,2.8697757511795725
Hs2_Tp6,2.0,6.0,90.0,platform.max_tilt_rate_deg_s,1.693152121409488,0.20947587090369052,1.6612323443991563,2.083984061550862,2.348775172387397,2.4630519558750255
Hs2_Tp6,2.0,6.0,120.0,landing_center.max_abs_vertical_velocity_m_s,0.10040951841778556,0.012603664893152023,0.09966888291009512,0.12218137394715942,0.12800289140307702,0.14809351589490047
Hs2_Tp6,2.0,6.0,120.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.08862032696188772,0.009520137295751177,0.08761497896072004,0.10517914579528695,0.1093751200200018,0.12061147619125379
Hs2_Tp6,2.0,6.0,120.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.19526909557573885,0.024313888301834764,0.1929013286823958,0.23844874350906403,0.2628535853788498,0.281671794342424
Hs2_Tp6,2.0,6.0,120.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.12589801167645154,0.014110847976406467,0.12434128202113992,0.15142498950749014,0.15979741850295348,0.1765440542928285
Hs2_Tp6,2.0,6.0,120.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.13681086180162833,0.016057491321986465,0.1345821329144991,0.16846529925362289,0.18265421286927727,0.18323324774091707
Hs2_Tp6,2.0,6.0,120.0,four_feet.max_vertical_span_m,0.3170858160601902,0.03930052840801249,0.3135327293434368,0.3839556971296395,0.42980951452980876,0.4535901270512194
Hs2_Tp6,2.0,6.0,120.0,four_feet.max_vertical_velocity_span_m_s,0.25790245857332517,0.03274104378044614,0.25862283112646506,0.30902301971524443,0.3612721982158622,0.3732881587085519
Hs2_Tp6,2.0,6.0,120.0,platform.max_tilt_deg,0.7525308635129824,0.09267916509750491,0.734927380416536,0.8955852959291732,1.0218204153275958,1.0543453547368487
Hs2_Tp6,2.0,6.0,120.0,platform.max_tilt_rate_deg_s,0.6091078849625119,0.07629646603591628,0.6013530413404272,0.7250965709339798,0.8517639416130511,0.8626174842450954
Hs2_Tp6,2.0,6.0,150.0,landing_center.max_abs_vertical_velocity_m_s,0.055316967913613346,0.00635623674525188,0.05528867767754074,0.06658359989323966,0.0723461219481018,0.07505068204431539
Hs2_Tp6,2.0,6.0,150.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.0878401654898902,0.010554616102620177,0.08653685476501075,0.11020442227060423,0.11442076483309256,0.12356904986482697
Hs2_Tp6,2.0,6.0,150.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.09484105796793842,0.011551677514223277,0.09381226731704803,0.11282697525147954,0.12715286364424583,0.13636732891671646
Hs2_Tp6,2.0,6.0,150.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.04313156479578752,0.004929990206929962,0.042296017173461056,0.052291732924745545,0.05496100719771132,0.055337830062943016
Hs2_Tp6,2.0,6.0,150.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.04837086785831694,0.005209505434330556,0.04787775752469439,0.05649851148941131,0.062134710616347406,0.06269611099437052
Hs2_Tp6,2.0,6.0,150.0,four_feet.max_vertical_span_m,0.11669087523459576,0.014764511270393323,0.11441845165395176,0.14475153825781728,0.15270093024350198,0.17091457909248056
Hs2_Tp6,2.0,6.0,150.0,four_feet.max_vertical_velocity_span_m_s,0.09832303458504922,0.01263043132116153,0.09557383320421536,0.12051620268066608,0.1295590146686295,0.14550748768968072
Hs2_Tp6,2.0,6.0,150.0,platform.max_tilt_deg,0.2862215444294966,0.03369730134637989,0.2812316206488274,0.3516674467489408,0.36798664855176744,0.4056506741891615
Hs2_Tp6,2.0,6.0,150.0,platform.max_tilt_rate_deg_s,0.23507953680541882,0.028191003332521995,0.22953431304002547,0.29115939460741064,0.30505660510767446,0.3398572047360975
Hs2_Tp6,2.0,6.0,180.0,landing_center.max_abs_vertical_velocity_m_s,0.05745324000204837,0.007364180738102833,0.056687607738370074,0.0705994029967213,0.07737072618105131,0.08118945317977641
Hs2_Tp6,2.0,6.0,180.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.08754450756920586,0.011033978157045125,0.08570519867206366,0.1075355248187885,0.11979961036220389,0.12653074512678938
Hs2_Tp6,2.0,6.0,180.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.08754450756920881,0.011033978157045822,0.08570519867206611,0.10753552481879415,0.11979961036220599,0.12653074512679513
Hs2_Tp6,2.0,6.0,180.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.03062310830826856,0.0034295955744251217,0.03054869096644108,0.03643816089343191,0.03806276193642697,0.04027619392062426
Hs2_Tp6,2.0,6.0,180.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.030623108308272595,0.0034295955744255814,0.030548690966445243,0.0364381608934399,0.03806276193643018,0.04027619392063285
Hs2_Tp6,2.0,6.0,180.0,four_feet.max_vertical_span_m,0.07587352681943393,0.008595283489532271,0.07527379366188008,0.09026008170419937,0.09683514099964705,0.11045002671407955
Hs2_Tp6,2.0,6.0,180.0,four_feet.max_vertical_velocity_span_m_s,0.0633676229817131,0.007373501750776573,0.06288196003238365,0.07537562302450067,0.08510791804291748,0.09112521142174473
Hs2_Tp6,2.0,6.0,180.0,platform.max_tilt_deg,0.24151293686255798,0.027359637092702685,0.2396039269313478,0.2873067633420179,0.30823582710187936,0.3515733543235335
Hs2_Tp6,2.0,6.0,180.0,platform.max_tilt_rate_deg_s,0.2017054085904552,0.023470585030655716,0.20015949540920958,0.2399280598595965,0.2709069170557969,0.29006055676127607
Hs2_Tp8,2.0,8.0,0.0,landing_center.max_abs_vertical_velocity_m_s,0.16019000712975986,0.016659102905926683,0.15895956009694745,0.1877207289253656,0.19416948693982855,0.22235146033042708
Hs2_Tp8,2.0,8.0,0.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.11218792690726648,0.011977066608755586,0.11023775038496356,0.1362679794266834,0.14734725207267985,0.14839280456087875
Hs2_Tp8,2.0,8.0,0.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.11218792690726563,0.01197706660875548,0.11023775038496329,0.13626797942668067,0.14734725207267987,0.14839280456087905
Hs2_Tp8,2.0,8.0,0.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.2477018391291427,0.025613262813755006,0.24585064729951506,0.29113877383740683,0.30811721296009875,0.32882265608832284
Hs2_Tp8,2.0,8.0,0.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.2477018391291425,0.025613262813755103,0.24585064729951478,0.29113877383740666,0.3081172129601002,0.32882265608832234
Hs2_Tp8,2.0,8.0,0.0,four_feet.max_vertical_span_m,0.3090278106795259,0.03313733748396327,0.301810776669171,0.3657787137291593,0.4013615028554017,0.40618193843788414
Hs2_Tp8,2.0,8.0,0.0,four_feet.max_vertical_velocity_span_m_s,0.2147139176990219,0.02287229537094196,0.20811516857966694,0.25774940440702243,0.2738968347600929,0.2758122426743918
Hs2_Tp8,2.0,8.0,0.0,platform.max_tilt_deg,0.9836660724502544,0.10547942122954199,0.9606935397060485,1.164309807355813,1.2775733429245735,1.2929172659407422
Hs2_Tp8,2.0,8.0,0.0,platform.max_tilt_rate_deg_s,0.6834556270485109,0.07280477736286566,0.66245115623714,0.8204418358073899,0.8718407029858566,0.8779376357378118
Hs2_Tp8,2.0,8.0,30.0,landing_center.max_abs_vertical_velocity_m_s,0.18147158697757618,0.01898198549643827,0.1787132689629876,0.2197609573689491,0.2282223313569982,0.24870324156554693
Hs2_Tp8,2.0,8.0,30.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.18902563526202038,0.01916146659971609,0.1864589555063924,0.2237277198713188,0.22925860464615924,0.2555131315749754
Hs2_Tp8,2.0,8.0,30.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.1507960196512305,0.017180634473089953,0.1488487528538061,0.18120401836368105,0.1977970475040066,0.20621283856313144
Hs2_Tp8,2.0,8.0,30.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.28264475607699163,0.02829550774711163,0.27953948759171576,0.33440856729365154,0.34522895931833814,0.3802421579278291
Hs2_Tp8,2.0,8.0,30.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.27993703876791587,0.02974288085330872,0.27176690283346483,0.3369348945611781,0.3597453534640218,0.373501112343331
Hs2_Tp8,2.0,8.0,30.0,four_feet.max_vertical_span_m,0.44133686743629225,0.04778954374311922,0.427055174142375,0.5251597235838559,0.5715920631089835,0.5861543945545147
Hs2_Tp8,2.0,8.0,30.0,four_feet.max_vertical_velocity_span_m_s,0.3102205453115516,0.03357103889055078,0.30218228494614474,0.37531422581164064,0.39835712926911043,0.3986549864796134
Hs2_Tp8,2.0,8.0,30.0,platform.max_tilt_deg,1.1683475630791305,0.12428959930958419,1.1338191819315444,1.382239092051605,1.5016676199809134,1.5196374446889784
Hs2_Tp8,2.0,8.0,30.0,platform.max_tilt_rate_deg_s,0.8284130006796603,0.08702926196870214,0.8115511251934024,0.9566638656348408,1.058839707539387,1.0644261826277348
Hs2_Tp8,2.0,8.0,60.0,landing_center.max_abs_vertical_velocity_m_s,0.39853832766162967,0.042931652226889876,0.38991902164799785,0.46976337842466037,0.5112762858315629,0.5312972208230302
Hs2_Tp8,2.0,8.0,60.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.5187184874955596,0.05769771930300688,0.5101000353920028,0.6273103797446951,0.6649157584955223,0.678548339786887
Hs2_Tp8,2.0,8.0,60.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.48423039481266783,0.048584270137375464,0.4810708918539608,0.5777002173618377,0.5968248528984769,0.6375700589028481
Hs2_Tp8,2.0,8.0,60.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.3876813099204892,0.04305865579654872,0.3815707589611784,0.46791752878804604,0.5120295827883071,0.5139855001829465
Hs2_Tp8,2.0,8.0,60.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.6429299990550261,0.0671377663398896,0.6353109920515605,0.7587041035178312,0.7981579666787633,0.8259413976369407
Hs2_Tp8,2.0,8.0,60.0,four_feet.max_vertical_span_m,1.1279048114460737,0.12116350963378344,1.1174065575310625,1.3627012714699698,1.3850158189633317,1.426994872513128
Hs2_Tp8,2.0,8.0,60.0,four_feet.max_vertical_velocity_span_m_s,0.8442090036857398,0.09141949074522411,0.829197259722205,0.99938773365163,1.0371508889985932,1.0732361323868678
Hs2_Tp8,2.0,8.0,60.0,platform.max_tilt_deg,2.710175130471007,0.29348629737903775,2.697406092210983,3.2357587380509045,3.316828576799273,3.4877044423708776
Hs2_Tp8,2.0,8.0,60.0,platform.max_tilt_rate_deg_s,2.0309792703163603,0.22230972546720823,2.004662694371258,2.4164893675297945,2.511382899749168,2.6160109337887243
Hs2_Tp8,2.0,8.0,90.0,landing_center.max_abs_vertical_velocity_m_s,0.5885769187243581,0.060539802557381284,0.5791469053047577,0.688891713225002,0.7323649680637356,0.775651770477654
Hs2_Tp8,2.0,8.0,90.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.750728712656144,0.08532532995741686,0.7387593464792139,0.9228012534624859,0.949682416371724,0.9733728711223824
Hs2_Tp8,2.0,8.0,90.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,1.0238852122627078,0.10949099181463069,1.0201470353409245,1.2243546832677865,1.2780273894973961,1.2948292136814188
Hs2_Tp8,2.0,8.0,90.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.7507287126561454,0.08532532995741705,0.7387593464792148,0.9228012534624876,0.9496824163717256,0.9733728711223837
Hs2_Tp8,2.0,8.0,90.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,1.0238852122627073,0.1094909918146306,1.020147035340924,1.2243546832677856,1.278027389497395,1.2948292136814186
Hs2_Tp8,2.0,8.0,90.0,four_feet.max_vertical_span_m,1.7126236574281704,0.1868597441835941,1.695026064560897,2.046255595513051,2.1340790069906417,2.185488095251123
Hs2_Tp8,2.0,8.0,90.0,four_feet.max_vertical_velocity_span_m_s,1.335174841432912,0.14438431879936,1.315546190764187,1.6234023977562266,1.6661696567776136,1.6989373866180515
Hs2_Tp8,2.0,8.0,90.0,platform.max_tilt_deg,5.451450414716277,0.5947930390341202,5.395435536889371,6.513433857107033,6.792984458224077,6.956624668554136
