sea_state_id,hs_m,tp_s,heading_deg,metric,mean,standard_deviation,p50,p95,p95_bootstrap_ci_lower,p95_bootstrap_ci_upper,p99,maximum
Hs1_Tp6,1.0,6.0,90.0,deck_edge.minimum_dynamic_elevation_m,-0.5106676529250989,0.06634782440537301,-0.5049636001258162,-0.4137670114719668,-0.4202234786094299,-0.40662441879377065,-0.3837030646360839,-0.3206851612710908
Hs1_Tp6,1.0,6.0,90.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp6,1.0,6.0,120.0,landing_center.max_abs_vertical_velocity_m_s,0.04890908208734515,0.006352768071689505,0.04818107986002461,0.06044114005185417,0.05918272856302731,0.06114882367446621,0.0672619811972312,0.0749781413823506
Hs1_Tp6,1.0,6.0,120.0,leg_1.max_abs_vertical_velocity_m_s,0.04670596507052741,0.005856758096857654,0.04624564242177322,0.05750143941799118,0.056465086936153076,0.05826690794382122,0.06172194434272749,0.07538889693282347
Hs1_Tp6,1.0,6.0,120.0,leg_2.max_abs_vertical_velocity_m_s,0.04954725035579519,0.00634512528039627,0.049121187698888055,0.06077604283140789,0.05982504196784858,0.06178482359844435,0.06669004755922897,0.07657961397907792
Hs1_Tp6,1.0,6.0,120.0,leg_3.max_abs_vertical_velocity_m_s,0.056322744318136116,0.007497216799172226,0.05527577154191664,0.0706988043669088,0.0694419971720771,0.07201173085239754,0.0771591007197848,0.08377710304342925
Hs1_Tp6,1.0,6.0,120.0,leg_4.max_abs_vertical_velocity_m_s,0.07054348100349071,0.009202982705548673,0.06948821063762742,0.08715877087344537,0.08575852206481928,0.08913081252337629,0.09641418341230834,0.10416698665579266
Hs1_Tp6,1.0,6.0,120.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.04947646956703939,0.006357034448936423,0.04890386140049291,0.06055955961419716,0.059783969401343895,0.061565608470208665,0.0672705184359613,0.07971953751079039
Hs1_Tp6,1.0,6.0,120.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.09592214564401133,0.012545670534737374,0.09495612580062815,0.11861209983465994,0.11700218501679073,0.1211927847391186,0.13181493546916623,0.141709001058624
Hs1_Tp6,1.0,6.0,120.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.06778546622293308,0.008745809559372705,0.06690555900254988,0.08315524508142359,0.08149007955414558,0.08547380370696382,0.09220868469390987,0.10446482405111628
Hs1_Tp6,1.0,6.0,120.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.06543609158129347,0.008768662249463053,0.06439624591707363,0.08224570684021258,0.08046368126617412,0.08406285897709267,0.0894133539921823,0.10078927666527948
Hs1_Tp6,1.0,6.0,120.0,four_feet.max_vertical_span_m,0.090233132039636,0.012007665573334119,0.08898847908510636,0.11198496976929266,0.10957061487020772,0.1148592428576323,0.12304162306614608,0.1408691169365068
Hs1_Tp6,1.0,6.0,120.0,four_feet.max_vertical_velocity_span_m_s,0.0734342641390103,0.009572452034223168,0.07264596528527592,0.09057098644098989,0.08923602255175077,0.09244312039475158,0.10062426603920842,0.11319892478109725
Hs1_Tp6,1.0,6.0,120.0,platform.max_tilt_deg,0.3988290722768198,0.053749051856564145,0.3941587851276135,0.4954657563223276,0.48423060448305455,0.5077132675023027,0.54169359709196,0.6223127798234168
Hs1_Tp6,1.0,6.0,120.0,platform.max_tilt_rate_deg_s,0.3224816123468831,0.0424479828685689,0.3191456723996622,0.4002548746735669,0.391540291217563,0.4074872376055613,0.4420861500978834,0.4985157336880383
Hs1_Tp6,1.0,6.0,120.0,deck_edge.minimum_dynamic_elevation_m,-0.35400560110252133,0.04665311634260202,-0.3503743955723655,-0.2865505176790225,-0.29078872770133957,-0.2828466720198431,-0.26122108983157055,-0.22785102710254534
Hs1_Tp6,1.0,6.0,120.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp6,1.0,6.0,150.0,landing_center.max_abs_vertical_velocity_m_s,0.028718275680159045,0.0036699829340165395,0.028290460278454936,0.03479152524615531,0.03440594074558386,0.03580905227716051,0.03925547374994114,0.047021095188699014
Hs1_Tp6,1.0,6.0,150.0,leg_1.max_abs_vertical_velocity_m_s,0.03629617543185915,0.004640599003345208,0.03579643726753881,0.044291812208477215,0.04377353701982314,0.04501261401366738,0.049014200232895384,0.05802713786016562
Hs1_Tp6,1.0,6.0,150.0,leg_2.max_abs_vertical_velocity_m_s,0.021581351761425248,0.0027284312423297274,0.021225664461654643,0.026603595595594467,0.02588833998754391,0.0269968152120457,0.028875408346051214,0.03529264891964789
Hs1_Tp6,1.0,6.0,150.0,leg_3.max_abs_vertical_velocity_m_s,0.02483797685191639,0.0031763768015777034,0.024633338677264586,0.030379845084878298,0.029900116206401598,0.031202362016368453,0.03370467943898191,0.03829129742366747
Hs1_Tp6,1.0,6.0,150.0,leg_4.max_abs_vertical_velocity_m_s,0.03965317464403573,0.005051537124525594,0.039011853489829516,0.04840585717542375,0.04797292789221493,0.04915874565358916,0.05425107644152241,0.0644482147496867
Hs1_Tp6,1.0,6.0,150.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.04407389555719679,0.005584034497369646,0.04349108427756792,0.054169483396532936,0.053342863626554514,0.05502463742884043,0.05938613385104192,0.06857779149596713
Hs1_Tp6,1.0,6.0,150.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.04997399355599944,0.006345318919391579,0.04905784594339589,0.060925721850017184,0.06015800150302196,0.06149915035582414,0.06776748465535928,0.08029951753952819
Hs1_Tp6,1.0,6.0,150.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.0214899025917459,0.0026456598205142996,0.02114340573028215,0.026461500198934666,0.025806129737238045,0.02676915453337591,0.027950478409141187,0.035756158028269855
Hs1_Tp6,1.0,6.0,150.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.025976043379994273,0.0032572548922359416,0.02569598272035211,0.03176953342879267,0.03137596737793507,0.03236082513189977,0.034899799680046806,0.038183790660124325
Hs1_Tp6,1.0,6.0,150.0,four_feet.max_vertical_span_m,0.03248892964331792,0.003910938610682605,0.03217212466218013,0.03919289476985293,0.038748619500959564,0.0400547204563326,0.04306793287503555,0.04976480032404329
Hs1_Tp6,1.0,6.0,150.0,four_feet.max_vertical_velocity_span_m_s,0.028043656617449515,0.0034045351355226844,0.027740317415927918,0.033746937189935815,0.03346036696480319,0.03456397250789724,0.03746723742412139,0.04323770930875262
Hs1_Tp6,1.0,6.0,150.0,platform.max_tilt_deg,0.14411782392243527,0.016733294859739446,0.14266911402625987,0.17463469888201338,0.17186376437926112,0.1767613901101791,0.18846509529700106,0.2272223190937265
Hs1_Tp6,1.0,6.0,150.0,platform.max_tilt_rate_deg_s,0.1216389300353639,0.014185074690673908,0.12046052063599832,0.1464175702103735,0.14317532808983607,0.14922165621115943,0.16025424374996486,0.1897574200918982
Hs1_Tp6,1.0,6.0,150.0,deck_edge.minimum_dynamic_elevation_m,-0.18271325038546152,0.022520501302137494,-0.17981674865809372,-0.15129250989640683,-0.1529269064223957,-0.14895845937850644,-0.1415570343340275,-0.12314949567962374
Hs1_Tp6,1.0,6.0,150.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp6,1.0,6.0,180.0,landing_center.max_abs_vertical_velocity_m_s,0.030509301937124516,0.003769223369400852,0.03030825183617441,0.0373407374906628,0.03664243543667139,0.03778310875317605,0.040108183898598444,0.04610806966233783
Hs1_Tp6,1.0,6.0,180.0,leg_1.max_abs_vertical_velocity_m_s,0.03902773032078335,0.004847570763683816,0.0385217514977019,0.0475986323814245,0.04679341276640321,0.048311292606191346,0.051359916417427785,0.060073694754119715
Hs1_Tp6,1.0,6.0,180.0,leg_2.max_abs_vertical_velocity_m_s,0.022459856436510613,0.0027357144927831734,0.022401015692373624,0.027483571809223603,0.026803295780806282,0.027960926897768065,0.029486889184892298,0.033960108304808403
Hs1_Tp6,1.0,6.0,180.0,leg_3.max_abs_vertical_velocity_m_s,0.022459856436509353,0.0027357144927829783,0.02240101569237169,0.027483571809222253,0.026789511721939874,0.027964743849153394,0.029486889184889842,0.03396010830480681
Hs1_Tp6,1.0,6.0,180.0,leg_4.max_abs_vertical_velocity_m_s,0.03902773032078207,0.00484757076368364,0.03852175149770094,0.04759863238142359,0.04689155247827481,0.04831129260618994,0.05135991641742629,0.060073694754117064
Hs1_Tp6,1.0,6.0,180.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.04631122352616465,0.005769037015852035,0.045744179964044895,0.05628337671186265,0.05560603074010445,0.057522643946049716,0.061265036920060495,0.07250836335618731
Hs1_Tp6,1.0,6.0,180.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.0463112235261623,0.0057690370158517005,0.04574417996404354,0.05628337671186102,0.05560603074010218,0.057522885552128464,0.06126503692005656,0.07250836335618246
Hs1_Tp6,1.0,6.0,180.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.0165376190864429,0.001983917475708552,0.016414758029688385,0.0200620490062389,0.019701435644127525,0.020360350983207112,0.021413660236557164,0.024455136156233938
Hs1_Tp6,1.0,6.0,180.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.016537619086440778,0.0019839174757082193,0.016414758029685894,0.020062049006237283,0.019699720517127577,0.020360354388834368,0.021413660236554347,0.02445513615623135
Hs1_Tp6,1.0,6.0,180.0,four_feet.max_vertical_span_m,0.021023168369987844,0.002577060477900975,0.020658704183471335,0.025763228575283858,0.025252196042892038,0.026073759114714695,0.028427644307692918,0.034158489460606824
Hs1_Tp6,1.0,6.0,180.0,four_feet.max_vertical_velocity_span_m_s,0.018080879145064455,0.002224286349959501,0.01778816853134175,0.0220481802371677,0.021627490189591262,0.022294783724000258,0.02387554820263965,0.029687936422953802
Hs1_Tp6,1.0,6.0,180.0,platform.max_tilt_deg,0.12297616453205544,0.015074655150069081,0.1208442114896642,0.1507034039966096,0.1477832340054072,0.1525198692428137,0.16628904844963202,0.19981193824575222
Hs1_Tp6,1.0,6.0,180.0,platform.max_tilt_rate_deg_s,0.10576508400141414,0.013011083739856754,0.10405285737791496,0.12897202708746244,0.12702000949057213,0.1304145475694895,0.13966131519225888,0.17366119558735077
Hs1_Tp6,1.0,6.0,180.0,deck_edge.minimum_dynamic_elevation_m,-0.15672416732927316,0.019603467244916198,-0.15437376526655466,-0.1290245400787706,-0.1310370211488084,-0.12712358516539046,-0.12100725884667574,-0.10955269090482878
Hs1_Tp6,1.0,6.0,180.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp8,1.0,8.0,0.0,landing_center.max_abs_vertical_velocity_m_s,0.08340999698460584,0.01010525506444006,0.08256010859350629,0.10183986695723124,0.10016189685588615,0.102869020994507,0.11094053898273391,0.12092014264605282
Hs1_Tp8,1.0,8.0,0.0,leg_1.max_abs_vertical_velocity_m_s,0.06524891483671647,0.00792283324972853,0.06444152588975485,0.07960812034845333,0.07828648828597683,0.08098525708805124,0.08523049509243578,0.09833268633290607
Hs1_Tp8,1.0,8.0,0.0,leg_2.max_abs_vertical_velocity_m_s,0.10706083684729788,0.01334872563992797,0.10572229933004615,0.13189642530213788,0.12964675992325703,0.13321794146908353,0.14321259101042277,0.15727940698556878
Hs1_Tp8,1.0,8.0,0.0,leg_3.max_abs_vertical_velocity_m_s,0.1070608368472982,0.01334872563992801,0.1057222993300469,0.13189642530213844,0.12964930218249446,0.13321794146908453,0.14321259101042216,0.15727940698556886
Hs1_Tp8,1.0,8.0,0.0,leg_4.max_abs_vertical_velocity_m_s,0.06524891483671684,0.007922833249728572,0.06444152588975442,0.0796081203484527,0.07829477577476644,0.08109237375774514,0.08523049509243706,0.09833268633290691
Hs1_Tp8,1.0,8.0,0.0,leg_forward_port.max_abs_vertical_velocity_m_s,0.05839580216424684,0.0074618535768975055,0.05773798460454621,0.07211434061074146,0.07068742084170927,0.07311070196892112,0.0784345585418353,0.09003530631357434
Hs1_Tp8,1.0,8.0,0.0,leg_forward_starboard.max_abs_vertical_velocity_m_s,0.05839580216424744,0.007461853576897709,0.05773798460454503,0.07211434061074008,0.07069128107958493,0.07313213943086852,0.07843455854183863,0.09003530631357691
Hs1_Tp8,1.0,8.0,0.0,leg_aft_port.max_abs_vertical_velocity_m_s,0.1290538037126388,0.016307734817161478,0.12784354034549225,0.1596355403560799,0.15588930457189748,0.1614833206130819,0.17413424348601816,0.18876174328250034
Hs1_Tp8,1.0,8.0,0.0,leg_aft_starboard.max_abs_vertical_velocity_m_s,0.12905380371263933,0.016307734817161565,0.1278435403454938,0.15963554035608138,0.15592657077991462,0.1614502008241328,0.17413424348601833,0.18876174328249937
Hs1_Tp8,1.0,8.0,0.0,four_feet.max_vertical_span_m,0.0865005635019834,0.011078881421697608,0.08553571222264132,0.10705798024621015,0.10486287533381368,0.1094672715487506,0.11671852762941619,0.13775695052103787
Hs1_Tp8,1.0,8.0,0.0,four_feet.max_vertical_velocity_span_m_s,0.06091726710742545,0.007777269759682298,0.06000977519458379,0.07531970334965503,0.0736683310153218,0.0763580787171092,0.08208488804907745,0.09874150799167525
Hs1_Tp8,1.0,8.0,0.0,platform.max_tilt_deg,0.5059897415140228,0.06480651824540773,0.5003457915827254,0.6262414666298874,0.6134010812930338,0.6403223496942575,0.6827513629289885,0.805816759613383
Hs1_Tp8,1.0,8.0,0.0,platform.max_tilt_rate_deg_s,0.3563388605754004,0.04549356161473187,0.3510304373719524,0.4405866931483142,0.4309161842581307,0.44964516105015884,0.48016000826640026,0.5775938107532332
Hs1_Tp8,1.0,8.0,0.0,deck_edge.minimum_dynamic_elevation_m,-0.6019753429081462,0.07744456636957549,-0.594985876009158,-0.49031305917259166,-0.4956429533284208,-0.48510645361003857,-0.45133499698491275,-0.43110451761695723
Hs1_Tp8,1.0,8.0,0.0,deck_edge.max_immersion_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs1_Tp8,1.0,8.0,30.0,landing_center.max_abs_vertical_velocity_m_s,0.09335454017736176,0.011325436328023046,0.09248689768384702,0.11363341643974835,0.11241613038524838,0.1156732133064586,0.12394132041810808,0.14013876249221208
Hs1_Tp8,1.0,8.0,30.0,leg_1.max_abs_vertical_velocity_m_s,0.08422173251924452,0.010413952825569249,0.08323732998495219,0.10407023138400356,0.10173856935360036,0.10544771798667789,0.11331513574118854,0.1287879084141578
